,date,title,authors,abstract,url
103,2019-07-04 11:54:09+00:00,Approximate Fictitious Play for Mean Field Games,"['Romuald Elie', 'Julien Pérolat', 'Mathieu Laurière', 'Matthieu Geist', 'Olivier Pietquin']","The theory of Mean Field Games (MFG) allows characterizing the Nash
equilibria of an infinite number of identical players, and provides a
convenient and relevant mathematical framework for the study of games with a
large number of agents in interaction. Until very recently, the literature only
considered Nash equilibria between fully informed players. In this paper, we
focus on the realistic setting where agents with no prior information on the
game learn their best response policy through repeated experience. We study the
convergence to a (possibly approximate) Nash equilibrium of a fictitious play
iterative learning scheme where the best response is approximately computed,
typically by a reinforcement learning (RL) algorithm. Notably, we show for the
first time convergence of model free learning algorithms towards non-stationary
MFG equilibria, relying only on classical assumptions on the MFG dynamics. We
illustrate our theoretical results with a numerical experiment in continuous
action-space setting, where the best response of the iterative fictitious play
scheme is computed with a deep RL algorithm.",http://arxiv.org/abs/1907.02633v1
104,2019-06-26 17:42:07+00:00,Regularized Hierarchical Policies for Compositional Transfer in Robotics,"['Markus Wulfmeier', 'Abbas Abdolmaleki', 'Roland Hafner', 'Jost Tobias Springenberg', 'Michael Neunert', 'Tim Hertweck', 'Thomas Lampe', 'Noah Siegel', 'Nicolas Heess', 'Martin Riedmiller']","The successful application of flexible, general learning algorithms -- such
as deep reinforcement learning -- to real-world robotics applications is often
limited by their poor data-efficiency. Domains with more than a single dominant
task of interest encourage algorithms that share partial solutions across tasks
to limit the required experiment time. We develop and investigate simple
hierarchical inductive biases -- in the form of structured policies -- as a
mechanism for knowledge transfer across tasks in reinforcement learning (RL).
To leverage the power of these structured policies we design an RL algorithm
that enables stable and fast learning. We demonstrate the success of our method
both in simulated robot environments (using locomotion and manipulation
domains) as well as real robot experiments, demonstrating substantially better
data-efficiency than competitive baselines.",http://arxiv.org/abs/1906.11228v2
105,2019-02-20 18:07:18+00:00,World Discovery Models,"['Mohammad Gheshlaghi Azar', 'Bilal Piot', 'Bernardo Avila Pires', 'Jean-Bastian Grill', 'Florent Altché', 'Rémi Munos']","As humans we are driven by a strong desire for seeking novelty in our world.
Also upon observing a novel pattern we are capable of refining our
understanding of the world based on the new information---humans can discover
their world. The outstanding ability of the human mind for discovery has led to
many breakthroughs in science, art and technology. Here we investigate the
possibility of building an agent capable of discovering its world using the
modern AI technology. In particular we introduce NDIGO, Neural Differential
Information Gain Optimisation, a self-supervised discovery model that aims at
seeking new information to construct a global view of its world from partial
and noisy observations. Our experiments on some controlled 2-D navigation tasks
show that NDIGO outperforms state-of-the-art information-seeking methods in
terms of the quality of the learned representation. The improvement in
performance is particularly significant in the presence of white or structured
noise where other information-seeking methods follow the noise instead of
discovering their world.",http://arxiv.org/abs/1902.07685v2
106,2019-06-24 10:13:23+00:00,Foolproof Cooperative Learning,"['Alexis Jacq', 'Julien Perolat', 'Matthieu Geist', 'Olivier Pietquin']","This paper extends the notion of equilibrium in game theory to learning
algorithms in repeated stochastic games. We define a learning equilibrium as an
algorithm used by a population of players, such that no player can individually
use an alternative algorithm and increase its asymptotic score. We introduce
Foolproof Cooperative Learning (FCL), an algorithm that converges to a
Tit-for-Tat behavior. It allows cooperative strategies when played against
itself while being not exploitable by selfish players. We prove that in
repeated symmetric games, this algorithm is a learning equilibrium. We
illustrate the behavior of FCL on symmetric matrix and grid games, and its
robustness to selfish learners.",http://arxiv.org/abs/1906.09831v1
107,2019-06-20 14:35:03+00:00,Modeling AGI Safety Frameworks with Causal Influence Diagrams,"['Tom Everitt', 'Ramana Kumar', 'Victoria Krakovna', 'Shane Legg']","Proposals for safe AGI systems are typically made at the level of frameworks,
specifying how the components of the proposed system should be trained and
interact with each other. In this paper, we model and compare the most
promising AGI safety frameworks using causal influence diagrams. The diagrams
show the optimization objective and causal assumptions of the framework. The
unified representation permits easy comparison of frameworks and their
assumptions. We hope that the diagrams will serve as an accessible and visual
introduction to the main AGI safety frameworks.",http://arxiv.org/abs/1906.08663v1
108,2019-06-19 09:22:22+00:00,Adaptive Temporal-Difference Learning for Policy Evaluation with Per-State Uncertainty Estimates,"['Hugo Penedones', 'Carlos Riquelme', 'Damien Vincent', 'Hartmut Maennel', 'Timothy Mann', 'Andre Barreto', 'Sylvain Gelly', 'Gergely Neu']","We consider the core reinforcement-learning problem of on-policy value
function approximation from a batch of trajectory data, and focus on various
issues of Temporal Difference (TD) learning and Monte Carlo (MC) policy
evaluation. The two methods are known to achieve complementary bias-variance
trade-off properties, with TD tending to achieve lower variance but potentially
higher bias. In this paper, we argue that the larger bias of TD can be a result
of the amplification of local approximation errors. We address this by
proposing an algorithm that adaptively switches between TD and MC in each
state, thus mitigating the propagation of errors. Our method is based on
learned confidence intervals that detect biases of TD estimates. We demonstrate
in a variety of policy evaluation tasks that this simple adaptive algorithm
performs competitively with the best approach in hindsight, suggesting that
learned confidence intervals are a powerful technique for adapting policy
evaluation to use TD or MC returns in a data-driven way.",http://arxiv.org/abs/1906.07987v1
109,2019-06-18 12:08:42+00:00,Robust Reinforcement Learning for Continuous Control with Model Misspecification,"['Daniel J. Mankowitz', 'Nir Levine', 'Rae Jeong', 'Abbas Abdolmaleki', 'Jost Tobias Springenberg', 'Timothy Mann', 'Todd Hester', 'Martin Riedmiller']","We provide a framework for incorporating robustness -- to perturbations in
the transition dynamics which we refer to as model misspecification -- into
continuous control Reinforcement Learning (RL) algorithms. We specifically
focus on incorporating robustness into a state-of-the-art continuous control RL
algorithm called Maximum a-posteriori Policy Optimization (MPO). We achieve
this by learning a policy that optimizes for a worst case, entropy-regularized,
expected return objective and derive a corresponding robust entropy-regularized
Bellman contraction operator. In addition, we introduce a less conservative,
soft-robust, entropy-regularized objective with a corresponding Bellman
operator. We show that both, robust and soft-robust policies, outperform their
non-robust counterparts in nine Mujoco domains with environment perturbations.
Finally, we present multiple investigative experiments that provide a deeper
insight into the robustness framework; including an adaptation to another
continuous control RL algorithm as well as comparing this approach to domain
randomization. Performance videos can be found online at
https://sites.google.com/view/robust-rl.",http://arxiv.org/abs/1906.07516v1
110,2019-06-14 07:50:36+00:00,Direct Policy Gradients: Direct Optimization of Policies in Discrete Action Spaces,"['Guy Lorberbom', 'Chris J. Maddison', 'Nicolas Heess', 'Tamir Hazan', 'Daniel Tarlow']","Direct optimization is an appealing approach to differentiating through
discrete quantities. Rather than relying on REINFORCE or continuous relaxations
of discrete structures, it uses optimization in discrete space to compute
gradients through a discrete argmax operation. In this paper, we develop
reinforcement learning algorithms that use direct optimization to compute
gradients of the expected return in environments with discrete actions. We call
the resulting algorithms ""direct policy gradient"" algorithms and investigate
their properties, showing that there is a built-in variance reduction technique
and that a parameter that was previously viewed as a numerical approximation
can be interpreted as controlling risk sensitivity. We also tackle challenges
in algorithm design, leveraging ideas from A$^\star$ Sampling to develop a
practical algorithm. Empirically, we show that the algorithm performs well in
illustrative domains, and that it can make use of domain knowledge about upper
bounds on return-to-go to speed up training.",http://arxiv.org/abs/1906.06062v1
111,2019-06-06 10:02:52+00:00,Towards Interpretable Reinforcement Learning Using Attention Augmented Agents,"['Alex Mott', 'Daniel Zoran', 'Mike Chrzanowski', 'Daan Wierstra', 'Danilo J. Rezende']","Inspired by recent work in attention models for image captioning and question
answering, we present a soft attention model for the reinforcement learning
domain. This model uses a soft, top-down attention mechanism to create a
bottleneck in the agent, forcing it to focus on task-relevant information by
sequentially querying its view of the environment. The output of the attention
mechanism allows direct observation of the information used by the agent to
select its actions, enabling easier interpretation of this model than of
traditional models. We analyze different strategies that the agents learn and
show that a handful of strategies arise repeatedly across different games. We
also show that the model learns to query separately about space and content
(`where' vs. `what'). We demonstrate that an agent using this mechanism can
achieve performance competitive with state-of-the-art models on ATARI tasks
while still being interpretable.",http://arxiv.org/abs/1906.02500v1
112,2019-05-30 10:08:00+00:00,Learning Compositional Neural Programs with Recursive Tree Search and Planning,"['Thomas Pierrot', 'Guillaume Ligner', 'Scott Reed', 'Olivier Sigaud', 'Nicolas Perrin', 'Alexandre Laterre', 'David Kas', 'Karim Beguir', 'Nando de Freitas']","We propose a novel reinforcement learning algorithm, AlphaNPI, that
incorporates the strengths of Neural Programmer-Interpreters (NPI) and
AlphaZero. NPI contributes structural biases in the form of modularity,
hierarchy and recursion, which are helpful to reduce sample complexity, improve
generalization and increase interpretability. AlphaZero contributes powerful
neural network guided search algorithms, which we augment with recursion.
AlphaNPI only assumes a hierarchical program specification with sparse rewards:
1 when the program execution satisfies the specification, and 0 otherwise.
Using this specification, AlphaNPI is able to train NPI models effectively with
RL for the first time, completely eliminating the need for strong supervision
in the form of execution traces. The experiments show that AlphaNPI can sort as
well as previous strongly supervised NPI variants. The AlphaNPI agent is also
trained on a Tower of Hanoi puzzle with two disks and is shown to generalize to
puzzles with an arbitrary number of disk",http://arxiv.org/abs/1905.12941v2
113,2019-05-20 16:03:30+00:00,A Bayesian Approach to Robust Reinforcement Learning,"['Esther Derman', 'Daniel Mankowitz', 'Timothy Mann', 'Shie Mannor']","Robust Markov Decision Processes (RMDPs) intend to ensure robustness with
respect to changing or adversarial system behavior. In this framework,
transitions are modeled as arbitrary elements of a known and properly
structured uncertainty set and a robust optimal policy can be derived under the
worst-case scenario. In this study, we address the issue of learning in RMDPs
using a Bayesian approach. We introduce the Uncertainty Robust Bellman Equation
(URBE) which encourages safe exploration for adapting the uncertainty set to
new observations while preserving robustness. We propose a URBE-based
algorithm, DQN-URBE, that scales this method to higher dimensional domains. Our
experiments show that the derived URBE-based strategy leads to a better
trade-off between less conservative solutions and robustness in the presence of
model misspecification. In addition, we show that the DQN-URBE algorithm can
adapt significantly faster to changing dynamics online compared to existing
robust techniques with fixed uncertainty sets.",http://arxiv.org/abs/1905.08188v1
114,2019-05-15 20:21:14+00:00,Meta reinforcement learning as task inference,"['Jan Humplik', 'Alexandre Galashov', 'Leonard Hasenclever', 'Pedro A. Ortega', 'Yee Whye Teh', 'Nicolas Heess']","Humans achieve efficient learning by relying on prior knowledge about the
structure of naturally occurring tasks. There has been considerable interest in
designing reinforcement learning algorithms with similar properties. This
includes several proposals to learn the learning algorithm itself, an idea also
referred to as meta learning. One formal interpretation of this idea is in
terms of a partially observable multi-task reinforcement learning problem in
which information about the task is hidden from the agent. Although agents that
solve partially observable environments can be trained from rewards alone,
shaping an agent's memory with additional supervision has been shown to boost
learning efficiency. It is thus natural to ask what kind of supervision, if
any, facilitates meta-learning. Here we explore several choices and develop an
architecture that separates learning of the belief about the unknown task from
learning of the policy, and that can be used effectively with privileged
information about the task during training. We show that this approach can be
very effective at solving standard meta-RL environments, as well as a complex
continuous control environment in which a simulated robot has to execute
various movement sequences.",http://arxiv.org/abs/1905.06424v1
115,2019-05-07 16:53:48+00:00,"Learned human-agent decision-making, communication and joint action in a virtual reality environment","['Patrick M. Pilarski', 'Andrew Butcher', 'Michael Johanson', 'Matthew M. Botvinick', 'Andrew Bolt', 'Adam S. R. Parker']","Humans make decisions and act alongside other humans to pursue both
short-term and long-term goals. As a result of ongoing progress in areas such
as computing science and automation, humans now also interact with non-human
agents of varying complexity as part of their day-to-day activities;
substantial work is being done to integrate increasingly intelligent machine
agents into human work and play. With increases in the cognitive, sensory, and
motor capacity of these agents, intelligent machinery for human assistance can
now reasonably be considered to engage in joint action with humans---i.e., two
or more agents adapting their behaviour and their understanding of each other
so as to progress in shared objectives or goals. The mechanisms, conditions,
and opportunities for skillful joint action in human-machine partnerships is of
great interest to multiple communities. Despite this, human-machine joint
action is as yet under-explored, especially in cases where a human and an
intelligent machine interact in a persistent way during the course of
real-time, daily-life experience. In this work, we contribute a virtual reality
environment wherein a human and an agent can adapt their predictions, their
actions, and their communication so as to pursue a simple foraging task. In a
case study with a single participant, we provide an example of human-agent
coordination and decision-making involving prediction learning on the part of
the human and the machine agent, and control learning on the part of the
machine agent wherein audio communication signals are used to cue its human
partner in service of acquiring shared reward. These comparisons suggest the
utility of studying human-machine coordination in a virtual reality
environment, and identify further research that will expand our understanding
of persistent human-machine joint action.",http://arxiv.org/abs/1905.02691v1
116,2018-11-28 02:35:24+00:00,Unsupervised Control Through Non-Parametric Discriminative Rewards,"['David Warde-Farley', 'Tom Van de Wiele', 'Tejas Kulkarni', 'Catalin Ionescu', 'Steven Hansen', 'Volodymyr Mnih']","Learning to control an environment without hand-crafted rewards or expert
data remains challenging and is at the frontier of reinforcement learning
research. We present an unsupervised learning algorithm to train agents to
achieve perceptually-specified goals using only a stream of observations and
actions. Our agent simultaneously learns a goal-conditioned policy and a goal
achievement reward function that measures how similar a state is to the goal
state. This dual optimization leads to a co-operative game, giving rise to a
learned reward function that reflects similarity in controllable aspects of the
environment instead of distance in the space of observations. We demonstrate
the efficacy of our agent to learn, in an unsupervised manner, to reach a
diverse set of goals on three domains -- Atari, the DeepMind Control Suite and
DeepMind Lab.",http://arxiv.org/abs/1811.11359v1
117,2019-05-03 18:00:26+00:00,Meta-learners' learning dynamics are unlike learners',['Neil C. Rabinowitz'],"Meta-learning is a tool that allows us to build sample-efficient learning
systems. Here we show that, once meta-trained, LSTM Meta-Learners aren't just
faster learners than their sample-inefficient deep learning (DL) and
reinforcement learning (RL) brethren, but that they actually pursue
fundamentally different learning trajectories. We study their learning dynamics
on three sets of structured tasks for which the corresponding learning dynamics
of DL and RL systems have been previously described: linear regression (Saxe et
al., 2013), nonlinear regression (Rahaman et al., 2018; Xu et al., 2018), and
contextual bandits (Schaul et al., 2019). In each case, while
sample-inefficient DL and RL Learners uncover the task structure in a staggered
manner, meta-trained LSTM Meta-Learners uncover almost all task structure
concurrently, congruent with the patterns expected from Bayes-optimal inference
algorithms. This has implications for research areas wherever the learning
behaviour itself is of interest, such as safety, curriculum design, and
human-in-the-loop machine learning.",http://arxiv.org/abs/1905.01320v1
118,2019-04-29 18:40:15+00:00,Challenges of Real-World Reinforcement Learning,"['Gabriel Dulac-Arnold', 'Daniel Mankowitz', 'Todd Hester']","Reinforcement learning (RL) has proven its worth in a series of artificial
domains, and is beginning to show some successes in real-world scenarios.
However, much of the research advances in RL are often hard to leverage in
real-world systems due to a series of assumptions that are rarely satisfied in
practice. We present a set of nine unique challenges that must be addressed to
productionize RL to real world problems. For each of these challenges, we
specify the exact meaning of the challenge, present some approaches from the
literature, and specify some metrics for evaluating that challenge. An approach
that addresses all nine challenges would be applicable to a large number of
real world problems. We also present an example domain that has been modified
to present these challenges as a testbed for practical RL research.",http://arxiv.org/abs/1904.12901v1
119,2019-04-25 16:54:02+00:00,Ray Interference: a Source of Plateaus in Deep Reinforcement Learning,"['Tom Schaul', 'Diana Borsa', 'Joseph Modayil', 'Razvan Pascanu']","Rather than proposing a new method, this paper investigates an issue present
in existing learning algorithms. We study the learning dynamics of
reinforcement learning (RL), specifically a characteristic coupling between
learning and data generation that arises because RL agents control their future
data distribution. In the presence of function approximation, this coupling can
lead to a problematic type of 'ray interference', characterized by learning
dynamics that sequentially traverse a number of performance plateaus,
effectively constraining the agent to learn one thing at a time even when
learning in parallel is better. We establish the conditions under which ray
interference occurs, show its relation to saddle points and obtain the exact
learning dynamics in a restricted setting. We characterize a number of its
properties and discuss possible remedies.",http://arxiv.org/abs/1904.11455v1
120,2019-03-19 16:18:00+00:00,Learning Reciprocity in Complex Sequential Social Dilemmas,"['Tom Eccles', 'Edward Hughes', 'János Kramár', 'Steven Wheelwright', 'Joel Z. Leibo']","Reciprocity is an important feature of human social interaction and underpins
our cooperative nature. What is more, simple forms of reciprocity have proved
remarkably resilient in matrix game social dilemmas. Most famously, the
tit-for-tat strategy performs very well in tournaments of Prisoner's Dilemma.
Unfortunately this strategy is not readily applicable to the real world, in
which options to cooperate or defect are temporally and spatially extended.
Here, we present a general online reinforcement learning algorithm that
displays reciprocal behavior towards its co-players. We show that it can induce
pro-social outcomes for the wider group when learning alongside selfish agents,
both in a $2$-player Markov game, and in $5$-player intertemporal social
dilemmas. We analyse the resulting policies to show that the reciprocating
agents are strongly influenced by their co-players' behavior.",http://arxiv.org/abs/1903.08082v1
121,2019-03-18 13:43:12+00:00,Exploiting Hierarchy for Learning and Transfer in KL-regularized RL,"['Dhruva Tirumala', 'Hyeonwoo Noh', 'Alexandre Galashov', 'Leonard Hasenclever', 'Arun Ahuja', 'Greg Wayne', 'Razvan Pascanu', 'Yee Whye Teh', 'Nicolas Heess']","As reinforcement learning agents are tasked with solving more challenging and
diverse tasks, the ability to incorporate prior knowledge into the learning
system and to exploit reusable structure in solution space is likely to become
increasingly important. The KL-regularized expected reward objective
constitutes one possible tool to this end. It introduces an additional
component, a default or prior behavior, which can be learned alongside the
policy and as such partially transforms the reinforcement learning problem into
one of behavior modelling. In this work we consider the implications of this
framework in cases where both the policy and default behavior are augmented
with latent variables. We discuss how the resulting hierarchical structures can
be used to implement different inductive biases and how their modularity can
benefit transfer. Empirically we find that they can lead to faster learning and
transfer on a range of continuous control tasks.",http://arxiv.org/abs/1903.07438v1
122,2019-03-13 17:27:04+00:00,Computing Approximate Equilibria in Sequential Adversarial Games by Exploitability Descent,"['Edward Lockhart', 'Marc Lanctot', 'Julien Pérolat', 'Jean-Baptiste Lespiau', 'Dustin Morrill', 'Finbarr Timbers', 'Karl Tuyls']","In this paper, we present exploitability descent, a new algorithm to compute
approximate equilibria in two-player zero-sum extensive-form games with
imperfect information, by direct policy optimization against worst-case
opponents. We prove that when following this optimization, the exploitability
of a player's strategy converges asymptotically to zero, and hence when both
players employ this optimization, the joint policies converge to a Nash
equilibrium. Unlike fictitious play (XFP) and counterfactual regret
minimization (CFR), our convergence result pertains to the policies being
optimized rather than the average policies. Our experiments demonstrate
convergence rates comparable to XFP and CFR in four benchmark games in the
tabular case. Using function approximation, we find that our algorithm
outperforms the tabular version in two of the games, which, to the best of our
knowledge, is the first such result in imperfect information games among this
class of algorithms.",http://arxiv.org/abs/1903.05614v3
123,2018-06-04 16:30:17+00:00,Penalizing side effects using stepwise relative reachability,"['Victoria Krakovna', 'Laurent Orseau', 'Ramana Kumar', 'Miljan Martic', 'Shane Legg']","How can we design safe reinforcement learning agents that avoid unnecessary
disruptions to their environment? We show that current approaches to penalizing
side effects can introduce bad incentives, e.g. to prevent any irreversible
changes in the environment, including the actions of other agents. To isolate
the source of such undesirable incentives, we break down side effects penalties
into two components: a baseline state and a measure of deviation from this
baseline state. We argue that some of these incentives arise from the choice of
baseline, and others arise from the choice of deviation measure. We introduce a
new variant of the stepwise inaction baseline and a new deviation measure based
on relative reachability of states. The combination of these design choices
avoids the given undesirable incentives, while simpler baselines and the
unreachability measure fail. We demonstrate this empirically by comparing
different combinations of baseline and deviation measure choices on a set of
gridworld experiments designed to illustrate possible bad incentives.",http://arxiv.org/abs/1806.01186v2
124,2019-03-01 16:50:02+00:00,Learning To Follow Directions in Street View,"['Karl Moritz Hermann', 'Mateusz Malinowski', 'Piotr Mirowski', 'Andras Banki-Horvath', 'Keith Anderson', 'Raia Hadsell']","Navigating and understanding the real world remains a key challenge in
machine learning and inspires a great variety of research in areas such as
language grounding, planning, navigation and computer vision. We propose an
instruction-following task that requires all of the above, and which combines
the practicality of simulated environments with the challenges of ambiguous,
noisy real world data. StreetNav is built on top of Google Street View and
provides visually accurate environments representing real places. Agents are
given driving instructions which they must learn to interpret in order to
successfully navigate in this environment. Since humans equipped with driving
instructions can readily navigate in previously unseen cities, we set a high
bar and test our trained agents for similar cognitive capabilities. Although
deep reinforcement learning (RL) methods are frequently evaluated only on data
that closely follow the training distribution, our dataset extends to multiple
cities and has a clean train/test separation. This allows for thorough testing
of generalisation ability. This paper presents the StreetNav environment and
tasks, a set of novel models that establish strong baselines, and analysis of
the task and the trained agents.",http://arxiv.org/abs/1903.00401v1
125,2019-02-26 15:26:10+00:00,The Termination Critic,"['Anna Harutyunyan', 'Will Dabney', 'Diana Borsa', 'Nicolas Heess', 'Remi Munos', 'Doina Precup']","In this work, we consider the problem of autonomously discovering behavioral
abstractions, or options, for reinforcement learning agents. We propose an
algorithm that focuses on the termination condition, as opposed to -- as is
common -- the policy. The termination condition is usually trained to optimize
a control objective: an option ought to terminate if another has better value.
We offer a different, information-theoretic perspective, and propose that
terminations should focus instead on the compressibility of the option's
encoding -- arguably a key reason for using abstractions. To achieve this
algorithmically, we leverage the classical options framework, and learn the
option transition model as a ""critic"" for the termination condition. Using this
model, we derive gradients that optimize the desired criteria. We show that the
resulting options are non-trivial, intuitively meaningful, and useful for
learning and planning.",http://arxiv.org/abs/1902.09996v1
126,2019-02-21 15:37:49+00:00,Statistics and Samples in Distributional Reinforcement Learning,"['Mark Rowland', 'Robert Dadashi', 'Saurabh Kumar', 'Rémi Munos', 'Marc G. Bellemare', 'Will Dabney']","We present a unifying framework for designing and analysing distributional
reinforcement learning (DRL) algorithms in terms of recursively estimating
statistics of the return distribution. Our key insight is that DRL algorithms
can be decomposed as the combination of some statistical estimator and a method
for imputing a return distribution consistent with that set of statistics. With
this new understanding, we are able to provide improved analyses of existing
DRL algorithms as well as construct a new algorithm (EDRL) based upon
estimation of the expectiles of the return distribution. We compare EDRL with
existing methods on a variety of MDPs to illustrate concrete aspects of our
analysis, and develop a deep RL variant of the algorithm, ER-DQN, which we
evaluate on the Atari-57 suite of games.",http://arxiv.org/abs/1902.08102v1
127,2019-02-01 09:59:10+00:00,Policy Consolidation for Continual Reinforcement Learning,"['Christos Kaplanis', 'Murray Shanahan', 'Claudia Clopath']","We propose a method for tackling catastrophic forgetting in deep
reinforcement learning that is \textit{agnostic} to the timescale of changes in
the distribution of experiences, does not require knowledge of task boundaries,
and can adapt in \textit{continuously} changing environments. In our
\textit{policy consolidation} model, the policy network interacts with a
cascade of hidden networks that simultaneously remember the agent's policy at a
range of timescales and regularise the current policy by its own history,
thereby improving its ability to learn without forgetting. We find that the
model improves continual learning relative to baselines on a number of
continuous control tasks in single-task, alternating two-task, and multi-agent
competitive self-play settings.",http://arxiv.org/abs/1902.00255v1
128,2019-01-30 17:30:31+00:00,Transfer in Deep Reinforcement Learning Using Successor Features and Generalised Policy Improvement,"['André Barreto', 'Diana Borsa', 'John Quan', 'Tom Schaul', 'David Silver', 'Matteo Hessel', 'Daniel Mankowitz', 'Augustin Žídek', 'Rémi Munos']","The ability to transfer skills across tasks has the potential to scale up
reinforcement learning (RL) agents to environments currently out of reach.
Recently, a framework based on two ideas, successor features (SFs) and
generalised policy improvement (GPI), has been introduced as a principled way
of transferring skills. In this paper we extend the SFs & GPI framework in two
ways. One of the basic assumptions underlying the original formulation of SFs &
GPI is that rewards for all tasks of interest can be computed as linear
combinations of a fixed set of features. We relax this constraint and show that
the theoretical guarantees supporting the framework can be extended to any set
of tasks that only differ in the reward function. Our second contribution is to
show that one can use the reward functions themselves as features for future
tasks, without any loss of expressiveness, thus removing the need to specify a
set of features beforehand. This makes it possible to combine SFs & GPI with
deep learning in a more stable way. We empirically verify this claim on a
complex 3D environment where observations are images from a first-person
perspective. We show that the transfer promoted by SFs & GPI leads to very good
policies on unseen tasks almost instantaneously. We also describe how to learn
policies specialised to the new tasks in a way that allows them to be added to
the agent's set of skills, and thus be reused in the future.",http://arxiv.org/abs/1901.10964v1
129,2019-01-28 23:14:58+00:00,Lyapunov-based Safe Policy Optimization for Continuous Control,"['Yinlam Chow', 'Ofir Nachum', 'Aleksandra Faust', 'Edgar Duenez-Guzman', 'Mohammad Ghavamzadeh']","We study continuous action reinforcement learning problems in which it is
crucial that the agent interacts with the environment only through safe
policies, i.e.,~policies that do not take the agent to undesirable situations.
We formulate these problems as constrained Markov decision processes (CMDPs)
and present safe policy optimization algorithms that are based on a Lyapunov
approach to solve them. Our algorithms can use any standard policy gradient
(PG) method, such as deep deterministic policy gradient (DDPG) or proximal
policy optimization (PPO), to train a neural network policy, while guaranteeing
near-constraint satisfaction for every policy update by projecting either the
policy parameter or the action onto the set of feasible solutions induced by
the state-dependent linearized Lyapunov constraints. Compared to the existing
constrained PG algorithms, ours are more data efficient as they are able to
utilize both on-policy and off-policy data. Moreover, our action-projection
algorithm often leads to less conservative policy updates and allows for
natural integration into an end-to-end PG training pipeline. We evaluate our
algorithms and compare them with the state-of-the-art baselines on several
simulated (MuJoCo) tasks, as well as a real-world indoor robot navigation
problem, demonstrating their effectiveness in terms of balancing performance
and constraint satisfaction. Videos of the experiments can be found in the
following link:
https://drive.google.com/file/d/1pzuzFqWIE710bE2U6DmS59AfRzqK2Kek/view?usp=sharing.",http://arxiv.org/abs/1901.10031v2
130,2019-01-23 17:34:51+00:00,Robust temporal difference learning for critical domains,"['Richard Klima', 'Daan Bloembergen', 'Michael Kaisers', 'Karl Tuyls']","We present a new Q-function operator for temporal difference (TD) learning
methods that explicitly encodes robustness against significant rare events
(SRE) in critical domains. The operator, which we call the $\kappa$-operator,
allows to learn a safe policy in a model-based fashion without actually
observing the SRE. We introduce single- and multi-agent robust TD methods using
the operator $\kappa$. We prove convergence of the operator to the optimal safe
Q-function with respect to the model using the theory of Generalized Markov
Decision Processes. In addition we prove convergence to the optimal Q-function
of the original MDP given that the probability of SREs vanishes. Empirical
evaluations demonstrate the superior performance of $\kappa$-based TD methods
both in the early learning phase as well as in the final converged stage. In
addition we show robustness of the proposed method to small model errors, as
well as its applicability in a multi-agent context.",http://arxiv.org/abs/1901.08021v1
131,2019-01-23 23:03:59+00:00,Causal Reasoning from Meta-reinforcement Learning,"['Ishita Dasgupta', 'Jane Wang', 'Silvia Chiappa', 'Jovana Mitrovic', 'Pedro Ortega', 'David Raposo', 'Edward Hughes', 'Peter Battaglia', 'Matthew Botvinick', 'Zeb Kurth-Nelson']","Discovering and exploiting the causal structure in the environment is a
crucial challenge for intelligent agents. Here we explore whether causal
reasoning can emerge via meta-reinforcement learning. We train a recurrent
network with model-free reinforcement learning to solve a range of problems
that each contain causal structure. We find that the trained agent can perform
causal reasoning in novel situations in order to obtain rewards. The agent can
select informative interventions, draw causal inferences from observational
data, and make counterfactual predictions. Although established formal causal
reasoning algorithms also exist, in this paper we show that such reasoning can
arise from model-free reinforcement learning, and suggest that causal reasoning
in complex settings may benefit from the more end-to-end learning-based
approaches presented here. This work also offers new strategies for structured
exploration in reinforcement learning, by providing agents with the ability to
perform -- and interpret -- experiments.",http://arxiv.org/abs/1901.08162v1
132,2019-01-11 11:42:51+00:00,An investigation of model-free planning,"['Arthur Guez', 'Mehdi Mirza', 'Karol Gregor', 'Rishabh Kabra', 'Sébastien Racanière', 'Théophane Weber', 'David Raposo', 'Adam Santoro', 'Laurent Orseau', 'Tom Eccles', 'Greg Wayne', 'David Silver', 'Timothy Lillicrap']","The field of reinforcement learning (RL) is facing increasingly challenging
domains with combinatorial complexity. For an RL agent to address these
challenges, it is essential that it can plan effectively. Prior work has
typically utilized an explicit model of the environment, combined with a
specific planning algorithm (such as tree search). More recently, a new family
of methods have been proposed that learn how to plan, by providing the
structure for planning via an inductive bias in the function approximator (such
as a tree structured neural network), trained end-to-end by a model-free RL
algorithm. In this paper, we go even further, and demonstrate empirically that
an entirely model-free approach, without special structure beyond standard
neural network components such as convolutional networks and LSTMs, can learn
to exhibit many of the characteristics typically associated with a model-based
planner. We measure our agent's effectiveness at planning in terms of its
ability to generalize across a combinatorial and irreversible state space, its
data efficiency, and its ability to utilize additional thinking time. We find
that our agent has many of the characteristics that one might expect to find in
a planning algorithm. Furthermore, it exceeds the state-of-the-art in
challenging combinatorial domains such as Sokoban and outperforms other
model-free approaches that utilize strong inductive biases toward planning.",http://arxiv.org/abs/1901.03559v1
